model,dtype,n_steps,kl_mean,js_mean,flip_rate,prompt_len
mistral,fp32,32,2.293916746766607e-08,5.882808044681536e-09,0.0,28
mistral,fp16,32,6.377472250587712e-06,1.591093968500738e-06,0.0,50
mistral,fp32,32,2.2545639435239684e-08,9.649701501182259e-09,0.0,50
mistral,fp16,32,5.495681470679692e-06,1.3613026068337586e-06,0.0,69
mistral,fp32,32,2.728844175278744e-08,1.0057845721859679e-08,0.0,69
mistral,fp16,32,2.66204352916688e-06,6.628125426288989e-07,0.0,43
mistral,fp32,32,2.7806224406345947e-08,7.602801778763824e-09,0.0,43
mistral,fp16,32,6.161706373575271e-06,1.5355761830149195e-06,0.0,78
mistral,fp32,32,2.796897979060256e-08,4.968552966191225e-09,0.0,78
mistral,fp16,32,3.22326604340617e-06,8.119031817688249e-07,0.0,123
mistral,fp32,32,1.6893629087755442e-08,1.096847465308884e-08,0.0,123
mistral,fp16,32,4.676107802303875e-06,1.1687290363548986e-06,0.0,51
mistral,fp32,32,1.9202397186224296e-08,9.607704944125661e-09,0.0,51
mistral,fp16,32,4.25457977442506e-06,1.0623378434299058e-06,0.0,35
mistral,fp32,32,3.900750741858694e-08,7.653735638324388e-09,0.0,35
mistral,fp16,32,4.099778456945202e-06,1.023737387417789e-06,0.0,67
mistral,fp32,32,2.5120317079935228e-08,4.764181344568685e-09,0.0,67
mistral,fp16,32,3.906160430666716e-06,9.685921149027443e-07,0.0,65
mistral,fp32,32,1.7924074280362134e-08,1.2328094392555222e-08,0.0,65
mistral,fp16,32,4.155620786372438e-06,1.0427913256227939e-06,0.0,64
mistral,fp32,32,2.3394225057149498e-08,8.136776988298955e-09,0.0,64
mistral,fp16,32,2.5712755424844858e-06,6.488615960920097e-07,0.0,41
mistral,fp32,32,2.0041917656726804e-08,3.3638580532180384e-09,0.0,41
mistral,fp16,32,3.6831577308049646e-06,9.290122095773068e-07,0.0,70
mistral,fp32,32,2.7462425555846437e-08,9.698578187138183e-09,0.0,70
mistral,fp16,32,3.98243022220468e-06,9.971371125946926e-07,0.0,71
mistral,fp32,32,2.288800603905683e-08,7.195094839373972e-09,0.0,71
mistral,fp16,32,0.24001099200860931,0.026667966193620787,0.09375,59
mistral,fp32,32,2.0480961959376542e-08,6.264065581344791e-09,0.0,59
mistral,fp16,32,3.827424685187708e-06,9.722949725482488e-07,0.0,80
mistral,fp32,32,2.353729685179544e-08,1.97965238806809e-08,0.0,80
mistral,fp16,32,8.979418665587879,0.5140811938877103,0.78125,118
mistral,fp32,32,1.1359941391102073e-08,2.6557634266104017e-09,0.0,118
mistral,fp16,32,3.4770284242924276e-06,8.711466378263921e-07,0.0,92
mistral,fp32,32,2.463281725470501e-08,8.633444438087973e-09,0.0,92
mistral,fp16,32,2.271044338142403e-06,5.636827540289602e-07,0.0,58
mistral,fp32,32,2.115553499287652e-08,2.2757826872998876e-09,0.0,58
mistral,fp16,32,2.9805332699694986e-06,7.408296912037038e-07,0.0,38
mistral,fp32,32,1.0715134897421041e-08,9.593387497591754e-09,0.0,38
mistral,fp16,32,4.187614563666564e-06,1.0434707668621757e-06,0.0,47
mistral,fp32,32,3.6155452048936e-08,6.938262581005286e-09,0.0,47
mistral,fp16,32,1.3683495452276873e-06,3.3424467969431215e-07,0.0,48
mistral,fp32,32,1.843656435938229e-08,6.121274194774082e-09,0.0,48
mistral,fp16,32,2.180467810086739e-06,5.501065391821935e-07,0.0,117
mistral,fp32,32,2.3191787794016316e-08,6.8601249676551734e-09,0.0,117
mistral,fp16,32,5.048113516759045e-06,1.2588040708694237e-06,0.0,60
mistral,fp32,32,3.919502413862047e-08,1.171020426625675e-08,0.0,60
mistral,fp16,32,3.3018037919330112e-06,8.340450782240438e-07,0.0,66
mistral,fp32,32,2.4107337197668e-08,6.187530569509714e-09,0.0,66
mistral,fp16,32,2.7953850513379175e-06,6.929284659604185e-07,0.0,49
mistral,fp32,32,2.5562983541147638e-08,7.097221385295258e-09,0.0,49
mistral,fp16,32,6.586451606005461e-06,1.6368378745190704e-06,0.0,51
mistral,fp32,32,2.1870637155474437e-08,5.854679255073644e-09,0.0,51
mistral,fp16,32,3.0264916083544424e-06,7.533486819791615e-07,0.0,69
mistral,fp32,32,1.8207190340878377e-08,3.853576760210614e-09,0.0,69
mistral,fp16,32,2.794558042307216e-06,6.97666948296094e-07,0.0,44
mistral,fp32,32,1.4804082903996374e-08,5.764457217116714e-09,0.0,44
mistral,fp16,32,3.2436731283169706e-06,8.061307976148235e-07,0.0,90
mistral,fp32,32,2.4844629437081878e-08,2.5811665090458985e-09,0.0,90
mistral,fp16,32,1.2607217599186482e-06,3.2967437912229114e-07,0.0,43
mistral,fp32,32,2.875556495696152e-08,6.761523681231285e-09,0.0,43
mistral,fp16,32,2.872278551002694e-06,7.048964248135281e-07,0.0,92
mistral,fp32,32,2.3087543340669092e-08,6.312417458534392e-09,0.0,92
mistral,fp16,32,2.9043735871869814e-06,7.2106036455577e-07,0.0,41
mistral,fp32,32,2.540140709578198e-08,4.006144287832525e-09,0.0,41
mistral,fp16,32,2.5364864000843035e-06,6.308915776465085e-07,0.0,47
mistral,fp32,32,3.4375838203759557e-08,6.5645357379129354e-09,0.0,47
mistral,fp16,32,2.807618566857961e-06,7.022998725625396e-07,0.0,63
mistral,fp32,32,3.4934572956668575e-08,5.3412579168604646e-09,0.0,63
mistral,fp16,32,4.119662874391139e-06,1.0350063041550395e-06,0.0,33
mistral,fp32,32,3.0027099251483946e-08,4.687169691654572e-09,0.0,33
mistral,fp16,32,3.7981342517062755e-06,9.444998209165445e-07,0.0,63
mistral,fp32,32,2.275110821958748e-08,5.213784091961937e-09,0.0,63
mistral,fp16,32,1.7074006980200007e-06,4.2825615045524734e-07,0.0,34
mistral,fp32,32,1.817641244114543e-08,6.3321317750851536e-09,0.0,34
mistral,fp16,32,3.036496101449515e-06,7.657522803489192e-07,0.0,37
mistral,fp32,32,1.7553249895274625e-08,4.9714497592397155e-09,0.0,37
mistral,fp16,32,3.7985031423326543e-06,9.429376494549113e-07,0.0,46
mistral,fp32,32,1.3067527324106543e-08,4.164863403807728e-09,0.0,46
mistral,fp16,32,3.8970650756420255e-06,9.753903941339681e-07,0.0,61
mistral,fp32,32,4.272191757163143e-08,1.174525569858087e-08,0.0,61
mistral,fp16,32,4.0134841217120965e-06,1.0052152725203989e-06,0.0,32
mistral,fp32,32,3.7041230166456884e-08,4.524938415281787e-09,0.0,32
mistral,fp16,32,3.670572488484458e-06,9.1783003557111e-07,0.0,67
mistral,fp32,32,2.031892820664183e-08,1.0668541480796101e-08,0.0,67
mistral,fp16,32,3.741596462436547e-06,9.33001729847005e-07,0.0,54
mistral,fp32,32,1.921174272445647e-08,6.391099156843882e-09,0.0,54
mistral,fp16,32,4.008356289997295e-06,9.955773036252058e-07,0.0,62
mistral,fp32,32,1.9761291020214955e-08,6.761330641202878e-09,0.0,62
mistral,fp16,32,6.043523957277586e-06,1.5089252878019987e-06,0.0,49
mistral,fp32,32,3.27848575145534e-08,7.566828830185557e-09,0.0,49
mistral,fp16,32,3.8756386707694546e-06,9.690128231210071e-07,0.0,84
mistral,fp32,32,2.238432209467761e-08,7.531617614298103e-09,0.0,84
mistral,fp16,32,3.6981019743698162e-06,9.241615638380662e-07,0.0,54
mistral,fp32,32,2.1346341621403253e-08,8.096107137131603e-09,0.0,54
mistral,fp16,32,2.965951955813395e-06,7.335984362685788e-07,0.0,44
mistral,fp32,32,4.059795104174174e-08,1.134876791467846e-08,0.0,44
mistral,fp16,32,5.7805218661721725e-06,1.4470263530620003e-06,0.0,47
mistral,fp32,32,2.3729127121563387e-08,5.1664056577240165e-09,0.0,47
mistral,fp16,32,2.1794492468529825e-06,5.452874660694107e-07,0.0,36
mistral,fp32,32,2.7171705829776016e-08,1.111093000938368e-08,0.0,36
mistral,fp16,32,5.87005391459311e-06,1.4690127956712429e-06,0.0,34
mistral,fp32,32,2.9791538194712253e-08,2.4398867405628355e-09,0.0,34
mistral,fp16,32,2.555975065821059e-06,6.340446658120724e-07,0.0,44
mistral,fp32,32,1.8828596452802326e-08,5.457533161935119e-09,0.0,44
mistral,fp16,32,3.4733813125686908e-06,8.690838021047087e-07,0.0,62
mistral,fp32,32,2.2179618395590586e-08,1.413482061257687e-08,0.0,62
mistral,fp16,32,4.3143926662381205e-06,1.0753781158612252e-06,0.0,125
mistral,fp32,32,2.0083092366202093e-08,9.522956213522948e-09,0.0,125
mistral,fp16,32,5.15682979851384e-06,1.2954766671346984e-06,0.0,56
mistral,fp32,32,2.739662633387263e-08,4.913413399775836e-09,0.0,56
mistral,fp16,32,1.995538435217714e-06,4.99539354603673e-07,0.0,82
mistral,fp32,32,2.62894260527613e-08,4.885215926231368e-09,0.0,82
mistral,fp16,32,5.690970166782883e-06,1.4259800263372036e-06,0.0,88
mistral,fp32,32,2.881048176764378e-08,8.366587173069817e-09,0.0,88
mistral,fp16,32,4.150210390685416e-06,1.0303379795462142e-06,0.0,91
mistral,fp32,32,2.3912959494498676e-08,7.720980608983893e-09,0.0,91
mistral,fp16,32,5.6569079335822e-06,1.4168881506682052e-06,0.0,77
mistral,fp32,32,2.941370793804743e-08,6.870993256237641e-09,0.0,77
mistral,fp16,32,5.040080227169952e-06,1.249637355974463e-06,0.0,89
mistral,fp32,32,2.315857898288129e-08,1.4197073897270979e-08,0.0,89
mistral,fp16,32,4.084442042140424e-06,1.0104353917739228e-06,0.0,58
mistral,fp32,32,3.22521410802204e-08,8.181044340046075e-09,0.0,58
mistral,fp16,32,3.2831548922862552e-06,8.124024563505722e-07,0.0,106
mistral,fp32,32,2.0375274431203017e-08,2.5623384230372137e-09,0.0,106
mistral,fp16,32,3.4836478108868363e-06,8.801534465419092e-07,0.0,66
mistral,fp32,32,3.129576658586486e-08,9.117173927739074e-09,0.0,66
mistral,fp16,32,5.443433707341683e-06,1.3548290970222254e-06,0.0,88
mistral,fp32,32,1.918264212362117e-08,1.2173331592757464e-08,0.0,88
mistral,fp16,32,3.939105291062006e-06,9.94857432393137e-07,0.0,47
mistral,fp32,32,3.4391050451887395e-08,4.411395774714388e-09,0.0,47
mistral,fp16,32,5.767391021427315e-06,1.458154763444219e-06,0.0,73
mistral,fp32,32,3.250700090552151e-08,8.420307154657913e-09,0.0,73
mistral,fp16,32,2.0738411797838197e-06,5.123383609445531e-07,0.0,67
mistral,fp32,32,2.2204014758775426e-08,7.461442471257823e-09,0.0,67
mistral,fp16,32,2.216677770894293e-06,5.545466795695009e-07,0.0,45
mistral,fp32,32,1.5532309273393746e-08,3.5105744764082555e-09,0.0,45
mistral,fp16,32,4.173330198142811e-06,1.0456414110890377e-06,0.0,76
mistral,fp32,32,1.5250328944116376e-08,5.761332039048994e-09,0.0,76
mistral,fp16,32,4.150842649153219e-06,1.0358510622865413e-06,0.0,65
mistral,fp32,32,1.394015456367137e-08,5.784609791170681e-09,0.0,65
mistral,fp16,32,2.4728520362504725e-06,6.17042275802282e-07,0.0,48
mistral,fp32,32,1.400361888254098e-08,4.34202746891002e-09,0.0,48
mistral,fp16,32,2.3606263317432763e-06,5.925633417558362e-07,0.0,57
mistral,fp32,32,3.135964169159039e-08,4.008021380064175e-09,0.0,57
mistral,fp16,32,6.481064192653818e-06,1.6152760467028071e-06,0.0,130
mistral,fp32,32,2.867367957307132e-08,8.360213422584084e-09,0.0,130
mistral,fp16,32,3.3824291725270683e-06,8.47929502584277e-07,0.0,62
mistral,fp32,32,3.466210518610069e-08,7.085419594793363e-09,0.0,62
mistral,fp16,32,6.3165514201379835e-06,1.5766186570176366e-06,0.0,44
mistral,fp32,32,2.849043008196911e-08,9.029030789741224e-09,0.0,44
mistral,fp16,32,3.519700027432293e-06,8.815380786453275e-07,0.0,55
mistral,fp32,32,2.4312960016786844e-08,3.0000421250963444e-09,0.0,55
mistral,fp16,32,3.5371760784830286e-06,8.811123801688581e-07,0.0,72
mistral,fp32,32,2.4035441859027173e-08,7.171491043372891e-09,0.0,72
mistral,fp16,32,2.010886825831726e-06,4.982829007738054e-07,0.0,49
mistral,fp32,32,3.1200346334303575e-08,6.695817376251023e-09,0.0,49
mistral,fp16,32,4.418735946087882e-06,1.1022183216413683e-06,0.0,78
mistral,fp32,32,4.317377679701525e-08,1.1657537976605958e-08,0.0,78
mistral,fp16,32,5.10722397162322e-06,1.2638379119217502e-06,0.0,76
mistral,fp32,32,2.1603577232687243e-08,4.279169218905751e-09,0.0,76
mistral,fp16,32,4.833500737877472e-06,1.2092962491105919e-06,0.0,46
mistral,fp32,32,2.4416211917739628e-08,9.180807519597323e-09,0.0,46
mistral,fp16,32,3.5631574744066086e-06,8.911203910055843e-07,0.0,45
mistral,fp32,32,2.7329302654255372e-08,7.440064361471932e-09,0.0,45
mistral,fp16,32,5.147995464749311e-06,1.282683681463892e-06,0.0,87
mistral,fp32,32,2.0028989078380022e-08,5.746926975969124e-09,0.0,87
mistral,fp16,32,2.500668686011842e-06,6.294012621869266e-07,0.0,82
mistral,fp32,32,2.209428069145647e-08,6.6764528454388294e-09,0.0,82
mistral,fp16,32,4.154763194375022e-06,1.0439381676885517e-06,0.0,65
mistral,fp32,32,3.498366570042766e-08,9.624442606461425e-09,0.0,65
mistral,fp16,32,5.256397055813933e-06,1.3091508984722222e-06,0.0,81
mistral,fp32,32,2.0826005159985117e-08,1.052555470147827e-08,0.0,81
mistral,fp16,32,1.9908527638667906e-06,5.009542564625435e-07,0.0,63
mistral,fp32,32,2.2893134665746828e-08,3.3559669921495727e-09,0.0,63
mistral,fp16,32,4.611942890142551e-06,1.1565953024761377e-06,0.0,66
mistral,fp32,32,2.710439653968999e-08,1.4438956471435338e-08,0.0,66
mistral,fp16,32,5.520660855962145e-06,1.3853624507009776e-06,0.0,54
mistral,fp32,32,2.621998879126508e-08,9.762600006180122e-09,0.0,54
mistral,fp16,32,2.9435301007463277e-06,7.285473884247051e-07,0.0,53
mistral,fp32,32,2.9328370065861975e-08,4.161780000483395e-09,0.0,53
mistral,fp16,32,4.554024400693635e-06,1.1324597450346197e-06,0.0,48
mistral,fp32,32,1.0941245626953228e-08,6.3536480806409765e-09,0.0,48
mistral,fp16,32,4.577179355647054e-06,1.1406296931970594e-06,0.0,48
mistral,fp32,32,1.752941659882712e-08,9.20305408790012e-09,0.0,48
mistral,fp16,32,3.76943465362628e-06,9.435479856184648e-07,0.0,44
mistral,fp32,32,3.6236681304896434e-08,6.430202571794386e-09,0.0,44
mistral,fp16,32,4.586846421017476e-06,1.1473633592384846e-06,0.0,88
mistral,fp32,32,2.7846492840766235e-08,7.281546124740523e-09,0.0,88
mistral,fp16,32,2.80884425030159e-06,6.990044893184777e-07,0.0,95
mistral,fp32,32,2.0425568954957063e-08,7.552853936027004e-09,0.0,95
mistral,fp16,32,4.062349614919469e-06,1.0044299864064854e-06,0.0,80
mistral,fp32,32,3.754439692579067e-08,7.57855644906158e-09,0.0,80
mistral,fp16,32,5.131795951740514e-06,1.2940519698301234e-06,0.0,30
mistral,fp32,32,3.538567966421269e-08,6.113382050587646e-09,0.0,30
mistral,fp16,32,6.264226752539237e-06,1.5684695710838081e-06,0.0,39
mistral,fp32,32,1.5892819541299397e-08,5.0329186604435895e-09,0.0,39
mistral,fp16,32,1.5730270594982443e-06,3.9856300352789087e-07,0.0,104
mistral,fp32,32,2.2712497034158008e-08,4.331603258803801e-09,0.0,104
mistral,fp16,32,4.14794634334692e-06,1.021595981563067e-06,0.0,55
mistral,fp32,32,2.1948649283481947e-08,7.371880169238648e-09,0.0,55
mistral,fp16,32,4.669483426306478e-06,1.1583562532721265e-06,0.0,53
mistral,fp32,32,2.3451215744492437e-08,9.428819996580746e-09,0.0,53
mistral,fp16,32,3.355366333416751e-06,8.31531784348076e-07,0.0,67
mistral,fp32,32,1.6131070658302138e-08,1.2884818367201595e-08,0.0,67
mistral,fp16,32,3.329418466258005e-06,8.3565744851688e-07,0.0,38
mistral,fp32,32,2.7476746052024215e-08,7.173451603559311e-09,0.0,38
mistral,fp16,32,3.544605661598421e-06,8.856315179550656e-07,0.0,69
mistral,fp32,32,2.1278267993071753e-08,4.696973188861309e-09,0.0,69
mistral,fp16,32,5.983385086727466e-06,1.4904561485215573e-06,0.0,80
mistral,fp32,32,2.622544098421567e-08,8.291430439368724e-09,0.0,80
mistral,fp16,32,5.084316793288468e-06,1.2679648047908554e-06,0.0,31
mistral,fp32,32,2.3085592298910385e-08,9.932260725464478e-09,0.0,31
mistral,fp16,32,3.814546847946687e-06,9.53117178570384e-07,0.0,46
mistral,fp32,32,3.324100817270626e-08,9.091862682966863e-09,0.0,46
mistral,fp16,32,3.430859130126862e-06,8.520102944137298e-07,0.0,41
mistral,fp32,32,2.4480582974835408e-08,1.212564487186596e-08,0.0,41
mistral,fp16,32,3.1130516152666488e-06,7.791649229149655e-07,0.0,63
mistral,fp32,32,2.326318407613187e-08,3.017442247021246e-09,0.0,63
mistral,fp16,32,1.8628738125414657e-06,4.59951253070634e-07,0.0,89
mistral,fp32,32,2.883532452049864e-08,7.143709946505483e-09,0.0,89
mistral,fp16,32,4.164397496055246e-06,1.0392040321462008e-06,0.0,69
mistral,fp32,32,1.752058765560824e-08,8.037650309211664e-09,0.0,69
mistral,fp16,32,2.5904331563408878e-06,6.500844751990142e-07,0.0,44
mistral,fp32,32,1.517767216421828e-08,6.352536077898485e-09,0.0,44
mistral,fp16,32,2.8128481036615582e-06,6.965326527497151e-07,0.0,76
mistral,fp32,32,1.6488466897390808e-08,7.767224852878174e-09,0.0,76
mistral,fp16,32,6.980092120578707e-06,1.758018782160864e-06,0.0,94
mistral,fp32,32,2.4137146933944642e-08,9.629327245297414e-09,0.0,94
mistral,fp16,32,3.870349065682177e-06,9.565017597551462e-07,0.0,52
mistral,fp32,32,2.623923951380891e-08,1.1117478293000416e-08,0.0,52
mistral,fp16,32,4.716041109242841e-06,1.179783939188328e-06,0.0,72
mistral,fp32,32,3.03744090571819e-08,6.873135955504355e-09,0.0,72
mistral,fp16,32,3.0244916879862416e-06,7.499077453038128e-07,0.0,41
mistral,fp32,32,2.8549512025299872e-08,8.333881940450483e-09,0.0,41
mistral,fp16,32,4.004754512898501e-06,1.003161046730927e-06,0.0,90
mistral,fp32,32,2.1049181756112312e-08,4.518692723817774e-09,0.0,90
mistral,fp16,32,2.4976847618762843e-06,6.23156310018691e-07,0.0,71
mistral,fp32,32,1.8392966816271894e-08,5.660127630480183e-09,0.0,71
mistral,fp16,32,7.388037968208971e-06,1.8606330010953465e-06,0.0,45
mistral,fp32,32,2.8357337963913487e-08,1.0053648780562578e-08,0.0,45
mistral,fp16,32,2.562271123274229e-06,6.501511996132026e-07,0.0,57
mistral,fp32,32,2.820417976945322e-08,8.642629194125298e-09,0.0,57
mistral,fp16,32,4.468170714158615e-06,1.1146950001442169e-06,0.0,57
mistral,fp32,32,2.049469252640712e-08,8.427244388431454e-09,0.0,57
mistral,fp16,32,3.775560878049866e-06,9.325661488278347e-07,0.0,53
mistral,fp32,32,2.600911527166419e-08,7.026191671880011e-09,0.0,53
mistral,fp16,32,4.719750884312994,0.30182670809497797,0.5,80
mistral,fp32,32,1.9162331055038936e-08,4.177191159160723e-09,0.0,80
mistral,fp16,32,3.4805182054370443e-06,8.68537941317582e-07,0.0,89
mistral,fp32,32,2.695411002381909e-08,6.8983962491983575e-09,0.0,89
mistral,fp16,32,4.098328721280353e-06,1.018149967946247e-06,0.0,51
mistral,fp32,32,2.7144466480111262e-08,6.795650062964807e-09,0.0,51
mistral,fp16,32,3.2052241848989915e-06,7.967848154183388e-07,0.0,56
mistral,fp32,32,2.8568941344564447e-08,6.931844334645554e-09,0.0,56
mistral,fp16,32,5.114633219616138e-06,1.2830906405136844e-06,0.0,40
mistral,fp32,32,3.5418837406389625e-08,9.899049132591937e-09,0.0,40
mistral,fp16,32,4.875198274856274e-06,1.2168985470406568e-06,0.0,76
mistral,fp32,32,2.2414667997605695e-08,1.1453059190272286e-08,0.0,76
mistral,fp16,32,3.766851929154491e-06,9.393918176114902e-07,0.0,45
mistral,fp32,32,2.7827039619831087e-08,9.230307275454042e-09,0.0,45
mistral,fp16,32,3.961952465880714e-06,9.88876947834172e-07,0.0,75
mistral,fp32,32,2.1444545019073946e-08,8.581623373395998e-09,0.0,75
mistral,fp16,32,4.536316110304028e-06,1.136011844010687e-06,0.0,47
mistral,fp32,32,3.5742433270469914e-08,7.165128124852907e-09,0.0,47
mistral,fp16,32,4.22027408975012e-06,1.052809551035233e-06,0.0,66
mistral,fp32,32,3.552836278994387e-08,6.297115223903062e-09,0.0,66
mistral,fp16,32,4.253115080343761e-06,1.059266268659334e-06,0.0,62
mistral,fp32,32,4.0924959718931404e-08,1.0903481030815482e-08,0.0,62
mistral,fp16,32,4.053564204270499e-06,1.0145877349446164e-06,0.0,91
mistral,fp32,32,2.0336709288804045e-08,8.061935108372425e-09,0.0,91
mistral,fp16,32,1.0666428621353141e-05,2.668309911448008e-06,0.0,123
mistral,fp32,32,2.1525243221643016e-08,3.3215867145940407e-09,0.0,123
mistral,fp16,32,2.888090919084263e-06,7.229517252765882e-07,0.0,29
mistral,fp32,32,2.003993263000048e-08,6.042245957044168e-09,0.0,29
mistral,fp16,32,4.707388837399407e-06,1.1745392896750362e-06,0.0,56
mistral,fp32,32,2.547656227647188e-08,9.232664446769817e-09,0.0,56
mistral,fp16,32,2.617726310022439e-06,6.560203204553083e-07,0.0,69
mistral,fp32,32,2.0415579276601703e-08,5.258455244155913e-09,0.0,69
mistral,fp16,32,5.284585644194095e-06,1.315085560199547e-06,0.0,28
mistral,fp32,32,2.4937034265662406e-08,9.309142333293469e-09,0.0,28
mistral,fp16,32,3.4689576717816806e-06,8.742370888326079e-07,0.0,33
mistral,fp32,32,1.987672767350679e-08,8.344324284488558e-09,0.0,33
mistral,fp16,32,1.8783295674396072e-06,4.6194501125695897e-07,0.0,63
mistral,fp32,32,2.1063058406808888e-08,4.551238011463177e-09,0.0,63
mistral,fp16,32,4.7949211930131685e-06,1.1994485873342842e-06,0.0,77
mistral,fp32,32,1.4462817561622376e-08,8.094732414780945e-09,0.0,77
mistral,fp16,32,6.198136528245968e-06,1.5599890345798645e-06,0.0,120
mistral,fp32,32,3.6857600137251475e-08,1.5978101041578738e-08,0.0,120
mistral,fp16,32,3.1182489306225136e-06,7.819855414870069e-07,0.0,85
mistral,fp32,32,2.8745386331657796e-08,5.138419361880309e-09,0.0,85
mistral,fp16,32,3.4610727950301623e-06,8.567330605085965e-07,0.0,35
mistral,fp32,32,1.9082036673001568e-08,1.137457926458918e-08,0.0,35
mistral,fp16,32,4.167223857765023e-06,1.0428065479739512e-06,0.0,104
mistral,fp32,32,1.827415226085538e-08,5.685284383896705e-09,0.0,104
mistral,fp16,32,2.752800193572824e-06,6.819179483030791e-07,0.0,57
mistral,fp32,32,2.4876167986631614e-08,6.191667314275895e-09,0.0,57
mistral,fp16,32,3.0405933086896653e-06,7.632655379119502e-07,0.0,41
mistral,fp32,32,1.0122111347016238e-08,6.9979253641827555e-09,0.0,41
mistral,fp16,32,6.7053992057752865e-06,1.690118083791381e-06,0.0,35
mistral,fp32,32,3.694005109959597e-08,7.968337267794112e-09,0.0,35
mistral,fp16,32,4.119244554678936e-06,1.0271367423264621e-06,0.0,56
mistral,fp32,32,1.492855050688746e-08,2.590207755746865e-09,0.0,56
mistral,fp16,32,4.270573749298734e-06,1.0593880363507502e-06,0.0,51
mistral,fp32,32,2.9804113607645455e-08,1.2126516917357333e-08,0.0,51
